,day,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
5024,2,0,8,6,0,2,1,1,0.68,0.6364,0.69,0.1045,117
5025,2,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,335
5026,2,0,8,8,0,2,1,1,0.74,0.6818,0.58,0.2836,435
5027,2,0,8,9,0,2,1,1,0.78,0.6970000000000001,0.46,0.2985,213
5028,2,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,140
5029,2,0,8,11,0,2,1,1,0.84,0.7273,0.32,0.4179,128
5030,2,0,8,12,0,2,1,1,0.86,0.7424,0.3,0.2836,157
5031,2,0,8,13,0,2,1,1,0.86,0.7424,0.3,0.2239,203
5032,2,0,8,14,0,2,1,1,0.9,0.7727,0.25,0.2836,159
5033,2,0,8,15,0,2,1,1,0.9,0.7727,0.25,0.2836,168
5034,2,0,8,16,0,2,1,1,0.9,0.7727,0.25,0.2836,274
5035,2,0,8,17,0,2,1,2,0.9,0.7879,0.27,0.1343,556
5036,2,0,8,18,0,2,1,2,0.86,0.7576,0.34,0.19399999999999998,556
5037,2,0,8,19,0,2,1,2,0.86,0.7576,0.36,0.2239,454
5038,2,0,8,20,0,2,1,2,0.82,0.7576,0.46,0.2537,288
5039,2,0,8,21,0,2,1,1,0.8,0.7424,0.52,0.2239,254
5040,2,0,8,22,0,2,1,2,0.78,0.7424,0.59,0.1642,191
5041,2,0,8,23,0,2,1,2,0.8,0.7424,0.49,0.1642,132
5042,3,0,8,0,0,3,1,2,0.8,0.7424,0.49,0.1642,43
5043,3,0,8,1,0,3,1,2,0.78,0.7121,0.52,0.1642,16
5044,3,0,8,2,0,3,1,2,0.78,0.7121,0.49,0.1642,11
5045,3,0,8,3,0,3,1,2,0.76,0.6970000000000001,0.55,0.0896,4
5046,3,0,8,4,0,3,1,2,0.76,0.6970000000000001,0.52,0.1642,7
5047,3,0,8,5,0,3,1,2,0.76,0.6970000000000001,0.55,0.0896,24
5048,3,0,8,6,0,3,1,3,0.72,0.6818,0.66,0.4925,110
5049,3,0,8,7,0,3,1,2,0.74,0.6667,0.51,0.2239,271
5050,3,0,8,8,0,3,1,2,0.74,0.6667,0.51,0.1642,437
5051,3,0,8,9,0,3,1,2,0.74,0.6818,0.55,0.19399999999999998,195
5052,3,0,8,10,0,3,1,3,0.74,0.6818,0.58,0.0896,68
5053,3,0,8,11,0,3,1,2,0.74,0.6818,0.58,0.1045,122
5054,3,0,8,12,0,3,1,3,0.76,0.6970000000000001,0.55,0.1343,161
5055,3,0,8,13,0,3,1,2,0.76,0.7121,0.58,0.2239,144
5056,3,0,8,14,0,3,1,2,0.76,0.7121,0.58,0.2239,147
5057,3,0,8,15,0,3,1,2,0.7,0.6667,0.79,0.1343,118
5058,3,0,8,16,0,3,1,3,0.68,0.6364,0.79,0.0,150
5059,3,0,8,17,0,3,1,2,0.7,0.6667,0.79,0.0,425
5060,3,0,8,18,0,3,1,3,0.7,0.6667,0.84,0.0,492
5061,3,0,8,19,0,3,1,3,0.7,0.6667,0.84,0.0,321
5062,3,0,8,20,0,3,1,3,0.7,0.6667,0.84,0.1045,87
5063,3,0,8,21,0,3,1,2,0.68,0.6364,0.89,0.1343,88
5064,3,0,8,22,0,3,1,3,0.68,0.6364,0.89,0.1045,77
5065,3,0,8,23,0,3,1,2,0.68,0.6364,0.89,0.0896,56
5066,4,0,8,0,0,4,1,2,0.68,0.6364,0.89,0.0896,17
5067,4,0,8,1,0,4,1,2,0.66,0.5909,0.94,0.0896,17
5068,4,0,8,2,0,4,1,2,0.66,0.5909,0.94,0.0896,7
5069,4,0,8,3,0,4,1,3,0.66,0.5909,0.94,0.0896,3
5070,4,0,8,4,0,4,1,2,0.68,0.6364,0.89,0.0,7
5071,4,0,8,5,0,4,1,2,0.68,0.6364,0.89,0.0,20
5072,4,0,8,6,0,4,1,2,0.68,0.6364,0.89,0.2985,97
5073,4,0,8,7,0,4,1,2,0.68,0.6364,0.89,0.2985,282
5074,4,0,8,8,0,4,1,2,0.7,0.6515,0.82,0.3582,398
5075,4,0,8,9,0,4,1,1,0.72,0.6970000000000001,0.74,0.3284,187
5076,4,0,8,10,0,4,1,1,0.72,0.6667,0.71,0.2985,113
5077,4,0,8,11,0,4,1,2,0.74,0.6970000000000001,0.66,0.2239,149
5078,4,0,8,12,0,4,1,2,0.76,0.7121,0.62,0.2239,205
5079,4,0,8,13,0,4,1,1,0.76,0.7121,0.58,0.0,205
5080,4,0,8,14,0,4,1,1,0.8,0.7576,0.55,0.1642,167
5081,4,0,8,15,0,4,1,1,0.8,0.7576,0.55,0.2537,165
5082,4,0,8,16,0,4,1,1,0.76,0.7121,0.62,0.3284,290
5083,4,0,8,17,0,4,1,1,0.76,0.7121,0.62,0.3284,555
5084,4,0,8,18,0,4,1,1,0.7,0.6667,0.74,0.2985,523
5085,4,0,8,19,0,4,1,1,0.7,0.6667,0.74,0.2836,366
5086,4,0,8,20,0,4,1,2,0.7,0.6667,0.74,0.19399999999999998,286
5087,4,0,8,21,0,4,1,2,0.7,0.6667,0.74,0.19399999999999998,211
5088,4,0,8,22,0,4,1,1,0.68,0.6364,0.74,0.19399999999999998,174
5089,4,0,8,23,0,4,1,1,0.66,0.6212,0.74,0.1045,132
5090,5,0,8,0,0,5,1,1,0.66,0.6212,0.74,0.1045,54
5091,5,0,8,1,0,5,1,1,0.64,0.5909,0.78,0.0896,19
5092,5,0,8,2,0,5,1,1,0.66,0.6212,0.69,0.0,19
5093,5,0,8,3,0,5,1,1,0.64,0.5909,0.78,0.0896,6
5094,5,0,8,4,0,5,1,1,0.64,0.5909,0.78,0.1343,7
5095,5,0,8,5,0,5,1,1,0.64,0.5909,0.78,0.0896,16
5096,5,0,8,6,0,5,1,1,0.64,0.5909,0.78,0.1343,101
5097,5,0,8,7,0,5,1,1,0.66,0.6061,0.78,0.1343,270
5098,5,0,8,8,0,5,1,1,0.7,0.6515,0.65,0.2239,454
5099,5,0,8,9,0,5,1,1,0.72,0.6667,0.58,0.1045,226
5100,5,0,8,10,0,5,1,1,0.74,0.6818,0.55,0.1343,163
5101,5,0,8,11,0,5,1,2,0.76,0.6970000000000001,0.52,0.2537,147
5102,5,0,8,12,0,5,1,1,0.76,0.6970000000000001,0.52,0.2537,216
5103,5,0,8,13,0,5,1,1,0.78,0.7121,0.52,0.2537,204
5104,5,0,8,14,0,5,1,2,0.78,0.7121,0.52,0.2537,245
5105,5,0,8,15,0,5,1,1,0.76,0.6970000000000001,0.55,0.2537,210
5106,5,0,8,16,0,5,1,1,0.8,0.7424,0.49,0.2537,330
5107,5,0,8,17,0,5,1,1,0.78,0.7121,0.49,0.2985,550
5108,5,0,8,18,0,5,1,1,0.76,0.6970000000000001,0.52,0.2537,466
5109,5,0,8,19,0,5,1,1,0.74,0.6818,0.55,0.2537,372
5110,5,0,8,20,0,5,1,1,0.72,0.6667,0.58,0.2239,291
5111,5,0,8,21,0,5,1,1,0.7,0.6515,0.65,0.19399999999999998,173
5112,5,0,8,22,0,5,1,1,0.7,0.6515,0.65,0.2239,188
5113,5,0,8,23,0,5,1,1,0.68,0.6364,0.69,0.2239,139
5114,6,0,8,0,0,6,0,1,0.66,0.6061,0.78,0.19399999999999998,133
5115,6,0,8,1,0,6,0,1,0.66,0.6061,0.78,0.1642,67
5116,6,0,8,2,0,6,0,1,0.66,0.6061,0.78,0.2239,53
5117,6,0,8,3,0,6,0,2,0.66,0.6061,0.78,0.1642,42
5118,6,0,8,4,0,6,0,2,0.66,0.6061,0.83,0.1642,10
5119,6,0,8,5,0,6,0,1,0.64,0.5758,0.89,0.0896,6
5120,6,0,8,6,0,6,0,1,0.64,0.5758,0.89,0.1045,27
5121,6,0,8,7,0,6,0,1,0.68,0.6364,0.83,0.1642,63
5122,6,0,8,8,0,6,0,1,0.68,0.6364,0.83,0.1642,121
5123,6,0,8,9,0,6,0,1,0.74,0.6970000000000001,0.7,0.2239,215
5124,6,0,8,10,0,6,0,2,0.74,0.6970000000000001,0.7,0.2836,290
5125,6,0,8,11,0,6,0,1,0.78,0.7424,0.62,0.2239,349
5126,6,0,8,12,0,6,0,1,0.8,0.7576,0.55,0.2239,382
5127,6,0,8,13,0,6,0,2,0.8,0.7727,0.59,0.3284,441
5128,6,0,8,14,0,6,0,1,0.82,0.7727,0.52,0.2537,380
5129,6,0,8,15,0,6,0,2,0.84,0.8029999999999999,0.53,0.2537,362
5130,6,0,8,16,0,6,0,3,0.74,0.7121,0.79,0.1642,343
5131,6,0,8,17,0,6,0,3,0.74,0.7121,0.79,0.1642,149
5132,6,0,8,18,0,6,0,2,0.72,0.6970000000000001,0.79,0.4478,211
5133,6,0,8,19,0,6,0,3,0.72,0.7121,0.84,0.2537,171
5134,6,0,8,20,0,6,0,3,0.72,0.6970000000000001,0.79,0.2836,137
5135,6,0,8,21,0,6,0,2,0.7,0.6667,0.84,0.3284,114
5136,6,0,8,22,0,6,0,2,0.7,0.6667,0.84,0.3284,120
5137,6,0,8,23,0,6,0,3,0.7,0.6667,0.84,0.2836,108
5138,7,0,8,0,0,0,0,2,0.7,0.6667,0.84,0.2836,80
5139,7,0,8,1,0,0,0,2,0.7,0.6667,0.84,0.2537,73
5140,7,0,8,2,0,0,0,2,0.7,0.6667,0.84,0.2239,66
5141,7,0,8,3,0,0,0,2,0.7,0.6667,0.84,0.1343,32
5142,7,0,8,4,0,0,0,1,0.7,0.6667,0.84,0.1343,6
5143,7,0,8,5,0,0,0,1,0.7,0.6667,0.89,0.19399999999999998,5
5144,7,0,8,6,0,0,0,1,0.7,0.6667,0.89,0.1642,13
5145,7,0,8,7,0,0,0,1,0.7,0.6667,0.84,0.19399999999999998,39
5146,7,0,8,8,0,0,0,1,0.72,0.6970000000000001,0.79,0.19399999999999998,89
5147,7,0,8,9,0,0,0,1,0.76,0.7424,0.75,0.1045,184
5148,7,0,8,10,0,0,0,1,0.8,0.8029999999999999,0.66,0.1343,266
5149,7,0,8,11,0,0,0,1,0.82,0.8333,0.63,0.0,269
5150,7,0,8,12,0,0,0,1,0.9,0.8485,0.42,0.2985,370
5151,7,0,8,13,0,0,0,1,0.9,0.8485,0.42,0.2985,324
5152,7,0,8,14,0,0,0,1,0.86,0.8029999999999999,0.47,0.19399999999999998,322
5153,7,0,8,15,0,0,0,3,0.72,0.6970000000000001,0.74,0.2985,326
5154,7,0,8,16,0,0,0,3,0.72,0.6970000000000001,0.74,0.2985,193
5155,7,0,8,17,0,0,0,3,0.74,0.7121,0.74,0.6418,194
5156,7,0,8,18,0,0,0,1,0.72,0.6970000000000001,0.74,0.0896,229
5157,7,0,8,19,0,0,0,1,0.72,0.6970000000000001,0.79,0.1642,228
5158,7,0,8,20,0,0,0,1,0.72,0.7121,0.84,0.1343,183
5159,7,0,8,21,0,0,0,1,0.72,0.7121,0.84,0.1045,136
5160,7,0,8,22,0,0,0,1,0.7,0.6667,0.89,0.19399999999999998,103
5161,7,0,8,23,0,0,0,1,0.7,0.6667,0.79,0.1045,55
5162,8,0,8,0,0,1,1,1,0.7,0.6667,0.79,0.1045,30
5163,8,0,8,1,0,1,1,1,0.68,0.6364,0.83,0.1343,12
5164,8,0,8,2,0,1,1,1,0.66,0.5909,0.89,0.0,7
5165,8,0,8,3,0,1,1,1,0.66,0.5909,0.89,0.0,1
5166,8,0,8,4,0,1,1,1,0.66,0.5909,0.89,0.1045,10
5167,8,0,8,5,0,1,1,1,0.7,0.6667,0.79,0.0896,15
5168,8,0,8,6,0,1,1,1,0.7,0.6515,0.65,0.2836,95
5169,8,0,8,7,0,1,1,1,0.72,0.6818,0.62,0.2985,267
5170,8,0,8,8,0,1,1,1,0.74,0.6818,0.58,0.3284,349
5171,8,0,8,9,0,1,1,1,0.76,0.6970000000000001,0.55,0.3881,183
5172,8,0,8,10,0,1,1,1,0.8,0.7424,0.52,0.3881,124
5173,8,0,8,11,0,1,1,1,0.82,0.7424,0.48,0.3582,179
5174,8,0,8,12,0,1,1,1,0.82,0.7576,0.46,0.2537,182
5175,8,0,8,13,0,1,1,1,0.84,0.7576,0.44,0.2985,151
5176,8,0,8,14,0,1,1,1,0.82,0.7424,0.43,0.2985,150
5177,8,0,8,15,0,1,1,1,0.84,0.7576,0.41,0.2985,126
5178,8,0,8,16,0,1,1,1,0.86,0.7727,0.39,0.2836,282
5179,8,0,8,17,0,1,1,1,0.86,0.7727,0.39,0.1642,527
5180,8,0,8,18,0,1,1,1,0.84,0.7576,0.41,0.1343,529
5181,8,0,8,19,0,1,1,1,0.82,0.7424,0.43,0.1045,416
5182,8,0,8,20,0,1,1,1,0.8,0.7576,0.55,0.0,286
5183,8,0,8,21,0,1,1,1,0.76,0.7121,0.58,0.0896,186
5184,8,0,8,22,0,1,1,1,0.76,0.7121,0.58,0.1045,147
5185,8,0,8,23,0,1,1,1,0.74,0.6970000000000001,0.66,0.1045,72
5186,9,0,8,0,0,2,1,1,0.72,0.6970000000000001,0.79,0.1343,35
5187,9,0,8,1,0,2,1,1,0.72,0.6818,0.66,0.0,14
5188,9,0,8,2,0,2,1,1,0.72,0.6818,0.7,0.0,12
5189,9,0,8,3,0,2,1,1,0.72,0.6818,0.62,0.0,3
5190,9,0,8,4,0,2,1,1,0.7,0.6667,0.74,0.0,7
5191,9,0,8,5,0,2,1,1,0.7,0.6515,0.65,0.0896,30
5192,9,0,8,6,0,2,1,1,0.72,0.6667,0.64,0.0,101
5193,9,0,8,7,0,2,1,1,0.72,0.6970000000000001,0.74,0.1045,343
5194,9,0,8,8,0,2,1,1,0.74,0.6970000000000001,0.66,0.0,392
5195,9,0,8,9,0,2,1,2,0.78,0.7424,0.62,0.1343,175
5196,9,0,8,10,0,2,1,2,0.8,0.7727,0.59,0.2239,144
5197,9,0,8,11,0,2,1,1,0.8,0.7727,0.59,0.2239,149
5198,9,0,8,12,0,2,1,1,0.82,0.7879,0.56,0.19399999999999998,185
5199,9,0,8,13,0,2,1,1,0.84,0.7879,0.49,0.1642,175
5200,9,0,8,14,0,2,1,1,0.86,0.7879,0.44,0.2836,148
5201,9,0,8,15,0,2,1,1,0.86,0.7727,0.39,0.2836,164
5202,9,0,8,16,0,2,1,1,0.86,0.7727,0.39,0.2985,285
5203,9,0,8,17,0,2,1,1,0.8,0.7576,0.55,0.1642,532
5204,9,0,8,18,0,2,1,1,0.8,0.7576,0.55,0.19399999999999998,585
5205,9,0,8,19,0,2,1,1,0.8,0.7424,0.49,0.1045,371
5206,9,0,8,20,0,2,1,1,0.8,0.7273,0.43,0.19399999999999998,292
5207,9,0,8,21,0,2,1,1,0.78,0.6970000000000001,0.46,0.2537,230
5208,9,0,8,22,0,2,1,1,0.78,0.6970000000000001,0.46,0.2985,155
5209,9,0,8,23,0,2,1,1,0.76,0.6818,0.48,0.2836,75
5210,10,0,8,0,0,3,1,1,0.74,0.6667,0.51,0.2239,37
5211,10,0,8,1,0,3,1,1,0.72,0.6667,0.54,0.19399999999999998,17
5212,10,0,8,2,0,3,1,1,0.72,0.6667,0.54,0.1642,11
5213,10,0,8,3,0,3,1,1,0.7,0.6515,0.58,0.1642,4
5214,10,0,8,4,0,3,1,1,0.7,0.6515,0.54,0.1343,5
5215,10,0,8,5,0,3,1,1,0.68,0.6364,0.61,0.0896,32
5216,10,0,8,6,0,3,1,1,0.68,0.6364,0.61,0.0,119
5217,10,0,8,7,0,3,1,1,0.7,0.6515,0.58,0.0896,305
5218,10,0,8,8,0,3,1,1,0.74,0.6667,0.51,0.19399999999999998,399
5219,10,0,8,9,0,3,1,1,0.76,0.6818,0.48,0.2239,180
5220,10,0,8,10,0,3,1,1,0.8,0.7273,0.43,0.2239,113
5221,10,0,8,11,0,3,1,1,0.8,0.7121,0.41,0.3881,149
5222,10,0,8,12,0,3,1,1,0.82,0.7273,0.38,0.2985,240
5223,10,0,8,13,0,3,1,1,0.82,0.7273,0.38,0.2836,191
5224,10,0,8,14,0,3,1,1,0.84,0.7273,0.34,0.3284,178
5225,10,0,8,15,0,3,1,1,0.86,0.7424,0.3,0.3284,194
5226,10,0,8,16,0,3,1,1,0.86,0.7424,0.26,0.2985,282
5227,10,0,8,17,0,3,1,1,0.84,0.7121,0.26,0.2985,584
5228,10,0,8,18,0,3,1,1,0.82,0.7121,0.28,0.2985,559
5229,10,0,8,19,0,3,1,1,0.8,0.6970000000000001,0.26,0.2537,413
5230,10,0,8,20,0,3,1,1,0.76,0.6667,0.31,0.1343,312
5231,10,0,8,21,0,3,1,1,0.76,0.6667,0.33,0.1045,209
5232,10,0,8,22,0,3,1,1,0.74,0.6515,0.37,0.0,139
5233,10,0,8,23,0,3,1,1,0.74,0.6515,0.37,0.0896,108
5234,11,0,8,0,0,4,1,1,0.7,0.6364,0.45,0.1045,46
5235,11,0,8,1,0,4,1,1,0.7,0.6364,0.45,0.1343,26
5236,11,0,8,2,0,4,1,1,0.66,0.6212,0.54,0.1343,11
5237,11,0,8,3,0,4,1,1,0.64,0.6212,0.57,0.1343,9
5238,11,0,8,4,0,4,1,1,0.64,0.6212,0.57,0.1642,5
5239,11,0,8,5,0,4,1,1,0.64,0.6212,0.61,0.19399999999999998,25
5240,11,0,8,6,0,4,1,1,0.62,0.6061,0.65,0.1642,106
5241,11,0,8,7,0,4,1,1,0.66,0.6212,0.54,0.1343,307
5242,11,0,8,8,0,4,1,1,0.7,0.6364,0.45,0.1642,390
5243,11,0,8,9,0,4,1,1,0.72,0.6515,0.39,0.2239,197
5244,11,0,8,10,0,4,1,1,0.74,0.6515,0.37,0.2537,132
5245,11,0,8,11,0,4,1,1,0.76,0.6667,0.35,0.2537,187
5246,11,0,8,12,0,4,1,1,0.78,0.6818,0.31,0.2537,214
5247,11,0,8,13,0,4,1,1,0.76,0.6667,0.31,0.2239,217
5248,11,0,8,14,0,4,1,1,0.8,0.6970000000000001,0.29,0.0,142
5249,11,0,8,15,0,4,1,1,0.8,0.6970000000000001,0.29,0.2985,178
5250,11,0,8,16,0,4,1,1,0.8,0.6970000000000001,0.27,0.19399999999999998,298
5251,11,0,8,17,0,4,1,1,0.8,0.6970000000000001,0.29,0.2537,582
5252,11,0,8,18,0,4,1,1,0.78,0.6818,0.29,0.0896,571
5253,11,0,8,19,0,4,1,1,0.74,0.6515,0.35,0.19399999999999998,371
5254,11,0,8,20,0,4,1,1,0.72,0.6515,0.37,0.1343,288
5255,11,0,8,21,0,4,1,1,0.7,0.6515,0.48,0.0896,206
5256,11,0,8,22,0,4,1,1,0.7,0.6515,0.48,0.0,157
5257,11,0,8,23,0,4,1,1,0.66,0.6212,0.5,0.1642,127
5258,12,0,8,0,0,5,1,1,0.64,0.6212,0.53,0.1642,65
5259,12,0,8,1,0,5,1,1,0.64,0.6212,0.53,0.1343,23
5260,12,0,8,2,0,5,1,1,0.62,0.6212,0.57,0.19399999999999998,15
5261,12,0,8,3,0,5,1,1,0.62,0.6212,0.53,0.1642,9
5262,12,0,8,4,0,5,1,1,0.62,0.6212,0.53,0.1343,5
5263,12,0,8,5,0,5,1,1,0.6,0.6212,0.56,0.1343,26
5264,12,0,8,6,0,5,1,1,0.62,0.6212,0.5,0.1343,76
5265,12,0,8,7,0,5,1,1,0.64,0.6212,0.44,0.1642,264
5266,12,0,8,8,0,5,1,1,0.68,0.6364,0.39,0.2239,426
5267,12,0,8,9,0,5,1,1,0.72,0.6515,0.34,0.1343,205
5268,12,0,8,10,0,5,1,1,0.74,0.6515,0.33,0.1045,130
5269,12,0,8,11,0,5,1,1,0.76,0.6667,0.29,0.0,156
5270,12,0,8,12,0,5,1,1,0.8,0.6970000000000001,0.27,0.0,222
5271,12,0,8,13,0,5,1,1,0.78,0.6818,0.29,0.0896,253
5272,12,0,8,14,0,5,1,1,0.8,0.6970000000000001,0.29,0.19399999999999998,186
5273,12,0,8,15,0,5,1,1,0.8,0.6970000000000001,0.29,0.1642,249
5274,12,0,8,16,0,5,1,1,0.82,0.7121,0.28,0.0,334
5275,12,0,8,17,0,5,1,1,0.82,0.7121,0.26,0.0,516
5276,12,0,8,18,0,5,1,1,0.76,0.6818,0.4,0.2985,465
5277,12,0,8,19,0,5,1,1,0.74,0.6667,0.42,0.2239,385
5278,12,0,8,20,0,5,1,1,0.72,0.6515,0.42,0.2239,287
5279,12,0,8,21,0,5,1,1,0.7,0.6515,0.48,0.1343,226
5280,12,0,8,22,0,5,1,1,0.68,0.6364,0.51,0.0,231
5281,12,0,8,23,0,5,1,1,0.68,0.6364,0.51,0.0,151
5282,13,0,8,0,0,6,0,1,0.68,0.6364,0.51,0.1045,84
5283,13,0,8,1,0,6,0,2,0.68,0.6364,0.57,0.0896,77
5284,13,0,8,2,0,6,0,1,0.68,0.6364,0.57,0.0,74
5285,13,0,8,3,0,6,0,1,0.66,0.6212,0.65,0.1343,27
5286,13,0,8,4,0,6,0,2,0.64,0.6061,0.73,0.1343,10
5287,13,0,8,5,0,6,0,1,0.64,0.6061,0.73,0.1045,18
5288,13,0,8,6,0,6,0,1,0.64,0.6061,0.73,0.0896,22
5289,13,0,8,7,0,6,0,2,0.66,0.6212,0.74,0.19399999999999998,44
5290,13,0,8,8,0,6,0,2,0.7,0.6515,0.65,0.1642,118
5291,13,0,8,9,0,6,0,2,0.7,0.6667,0.74,0.1642,208
5292,13,0,8,10,0,6,0,2,0.72,0.6970000000000001,0.74,0.2239,260
5293,13,0,8,11,0,6,0,2,0.74,0.6970000000000001,0.7,0.19399999999999998,314
5294,13,0,8,12,0,6,0,2,0.66,0.5909,0.89,0.1642,421
5295,13,0,8,13,0,6,0,2,0.74,0.7121,0.74,0.3284,153
5296,13,0,8,14,0,6,0,1,0.74,0.6970000000000001,0.7,0.2537,259
5297,13,0,8,15,0,6,0,3,0.68,0.6364,0.79,0.3582,358
5298,13,0,8,16,0,6,0,2,0.7,0.6667,0.74,0.2836,281
5299,13,0,8,17,0,6,0,2,0.72,0.6970000000000001,0.74,0.2537,269
5300,13,0,8,18,0,6,0,1,0.7,0.6667,0.74,0.2239,292
5301,13,0,8,19,0,6,0,2,0.68,0.6364,0.79,0.2836,237
5302,13,0,8,20,0,6,0,2,0.68,0.6364,0.83,0.2239,183
5303,13,0,8,21,0,6,0,2,0.68,0.6364,0.83,0.3881,167
5304,13,0,8,22,0,6,0,2,0.68,0.6364,0.83,0.3881,154
5305,13,0,8,23,0,6,0,2,0.66,0.6061,0.83,0.3284,120
5306,14,0,8,0,0,0,0,3,0.66,0.6061,0.83,0.2985,90
5307,14,0,8,1,0,0,0,3,0.64,0.5758,0.89,0.2239,73
5308,14,0,8,2,0,0,0,3,0.64,0.5758,0.89,0.2239,62
5309,14,0,8,3,0,0,0,2,0.64,0.5606,0.94,0.2537,27
5310,14,0,8,4,0,0,0,3,0.64,0.5606,0.94,0.19399999999999998,3
5311,14,0,8,5,0,0,0,2,0.64,0.5606,0.94,0.1642,10
5312,14,0,8,6,0,0,0,2,0.64,0.5606,0.94,0.1045,6
5313,14,0,8,7,0,0,0,2,0.66,0.5909,0.89,0.19399999999999998,24
5314,14,0,8,8,0,0,0,2,0.66,0.5909,0.89,0.2836,41
5315,14,0,8,9,0,0,0,3,0.66,0.5909,0.89,0.2836,103
5316,14,0,8,10,0,0,0,1,0.7,0.6667,0.79,0.2239,183
5317,14,0,8,11,0,0,0,1,0.7,0.6667,0.79,0.19399999999999998,198
5318,14,0,8,12,0,0,0,2,0.7,0.6667,0.79,0.2239,281
5319,14,0,8,13,0,0,0,1,0.72,0.6970000000000001,0.74,0.2537,377
5320,14,0,8,14,0,0,0,1,0.74,0.6970000000000001,0.7,0.19399999999999998,370
5321,14,0,8,15,0,0,0,1,0.74,0.6970000000000001,0.66,0.19399999999999998,331
5322,14,0,8,16,0,0,0,1,0.74,0.6970000000000001,0.66,0.1642,292
5323,14,0,8,17,0,0,0,1,0.76,0.7121,0.62,0.1343,329
5324,14,0,8,18,0,0,0,1,0.74,0.6970000000000001,0.66,0.1642,347
5325,14,0,8,19,0,0,0,1,0.72,0.6970000000000001,0.74,0.2239,259
5326,14,0,8,20,0,0,0,1,0.7,0.6667,0.84,0.1642,193
5327,14,0,8,21,0,0,0,3,0.6,0.5455,0.88,0.4925,155
5328,14,0,8,22,0,0,0,3,0.6,0.5455,0.88,0.4925,39
5329,14,0,8,23,0,0,0,3,0.6,0.5606,0.83,0.0,27
5330,15,0,8,0,0,1,1,3,0.6,0.5455,0.88,0.0896,25
5331,15,0,8,1,0,1,1,2,0.6,0.5455,0.88,0.1343,10
5332,15,0,8,2,0,1,1,2,0.6,0.5606,0.83,0.0,3
5333,15,0,8,3,0,1,1,1,0.6,0.5606,0.83,0.19399999999999998,7
5334,15,0,8,4,0,1,1,1,0.6,0.5606,0.83,0.1343,5
5335,15,0,8,5,0,1,1,2,0.6,0.5455,0.88,0.19399999999999998,17
5336,15,0,8,6,0,1,1,1,0.6,0.5455,0.88,0.2537,90
5337,15,0,8,7,0,1,1,1,0.6,0.5455,0.88,0.2537,258
5338,15,0,8,8,0,1,1,1,0.64,0.5909,0.78,0.3284,355
5339,15,0,8,9,0,1,1,1,0.64,0.5909,0.78,0.3284,222
5340,15,0,8,10,0,1,1,1,0.68,0.6364,0.69,0.2836,141
5341,15,0,8,11,0,1,1,2,0.72,0.6818,0.62,0.2537,153
5342,15,0,8,12,0,1,1,1,0.74,0.6818,0.58,0.2836,178
5343,15,0,8,13,0,1,1,1,0.78,0.7121,0.52,0.2836,193
5344,15,0,8,14,0,1,1,1,0.74,0.6818,0.55,0.0896,151
5345,15,0,8,15,0,1,1,3,0.74,0.6818,0.55,0.2985,182
5346,15,0,8,16,0,1,1,1,0.74,0.6818,0.55,0.3284,283
5347,15,0,8,17,0,1,1,1,0.74,0.6667,0.51,0.2836,530
5348,15,0,8,18,0,1,1,1,0.7,0.6515,0.65,0.19399999999999998,483
5349,15,0,8,19,0,1,1,1,0.7,0.6515,0.65,0.0,397
5350,15,0,8,20,0,1,1,1,0.66,0.6212,0.74,0.1343,285
5351,15,0,8,21,0,1,1,1,0.66,0.6212,0.65,0.19399999999999998,184
5352,15,0,8,22,0,1,1,1,0.66,0.6212,0.69,0.2537,98
5353,15,0,8,23,0,1,1,1,0.64,0.6061,0.69,0.2239,88
5354,16,0,8,0,0,2,1,1,0.64,0.6061,0.69,0.1045,31
5355,16,0,8,1,0,2,1,1,0.64,0.6061,0.69,0.1642,16
5356,16,0,8,2,0,2,1,1,0.62,0.5909,0.73,0.2239,4
5357,16,0,8,3,0,2,1,1,0.62,0.5909,0.73,0.2239,6
5358,16,0,8,4,0,2,1,1,0.64,0.6061,0.69,0.2985,5
5359,16,0,8,5,0,2,1,1,0.62,0.5909,0.73,0.2836,30
5360,16,0,8,6,0,2,1,1,0.62,0.5909,0.73,0.3284,119
5361,16,0,8,7,0,2,1,1,0.64,0.6061,0.69,0.2537,346
5362,16,0,8,8,0,2,1,1,0.7,0.6515,0.58,0.4478,441
5363,16,0,8,9,0,2,1,1,0.68,0.6364,0.61,0.2836,198
5364,16,0,8,10,0,2,1,1,0.7,0.6515,0.58,0.3881,111
5365,16,0,8,11,0,2,1,1,0.74,0.6667,0.51,0.2239,150
5366,16,0,8,12,0,2,1,1,0.76,0.6818,0.48,0.3284,162
5367,16,0,8,13,0,2,1,1,0.76,0.6818,0.48,0.2985,192
5368,16,0,8,14,0,2,1,1,0.76,0.6818,0.45,0.4179,182
5369,16,0,8,15,0,2,1,1,0.8,0.7121,0.41,0.2985,159
5370,16,0,8,16,0,2,1,1,0.8,0.7121,0.41,0.2239,303
5371,16,0,8,17,0,2,1,1,0.76,0.6818,0.45,0.3284,600
5372,16,0,8,18,0,2,1,1,0.76,0.6818,0.45,0.2239,570
5373,16,0,8,19,0,2,1,1,0.74,0.6667,0.48,0.19399999999999998,376
